,Names,Gender,Hair_Color,Tags,Anime,Manga
18749,Furio TIGRE,Male,Brown Hair,"['Adult', 'Anti-Gravity Hair', 'Dark-skinned', 'Scar']",['Ace Attorney Season 2'],
18750,Qi Zing Cheng,Male,Black Hair,"['Adult', 'Company President', 'Photographer', 'Wealthy']","[""Boss's Very Hot Summer""]",
18751,Black Shirei,Hair Ribbons,,['Kaijuu Girls (Black)'],,
18752,Chiyoko TERUTO,Female,Purple Hair,"['Hair Ribbons', 'High School Student', 'Magical Girl', 'Teenager']",['Maji Tora!'],
18753,Ryuusei MIDORIGAOKA,Male,Green Hair,"['Glasses', 'High School Student']",['Dimension High School'],['Dimension High School']
18754,Michele LUIO,Female,,['Adult'],['Mobile Suit Gundam Narrative'],
18755,Hajime NAGUMO,Male,,"['Choker', 'Omegaverse Omega']","['Kashikomarimashita, Destiny']",
18756,Mouschi,Male,White Hair,"['Animal', 'Cat']",['Anne no Nikki'],
18757,Manatsu SAKASHITA,Female,,"['High School Student', 'Mischievous', 'Pigtails', 'Teenager', 'Transfer Student', 'Twin']","['Futago, Futagokoro.']",
18758,Kozue SOUMA,Female,,['Child'],['Last Game'],
18759,Nous,Demon,Masks,['The Promised Neverland'],,
18760,Andrew,Male,,"['Adult', 'Dark-skinned', 'Glasses']",['The Promised Neverland'],
18761,Cassiopeia Erda,Female,Brown Hair,"['Armor', 'Biker', 'Teenager', 'Warrior']",['Saint Seiya: Saintia Shou'],['Saint Seiya: Saintia Shou']
18762,Niito,Male,Black Hair,"['Adult', 'Glasses', 'Omegaverse Omega', 'Otaku', 'Salaryman']",['Niito Is So Naive: Bitten And Bonded in Seconds After Meeting'],
18763,Mina UDEGAWA,Female,Brown Hair,['Ponytail'],['Between the Sky and Sea'],
18764,Kara FIXX,Female,Multicolored Hair,"['Blinding Bangs', 'Ponytail']",['Fight League: Gear Gadget Generators'],
18765,Autovac MATTIE,Female,Orange Hair,"['Hair Antenna', 'Pigtails']",['Fight League: Gear Gadget Generators'],
18766,Wily FIXX,Male,Black Hair,['Blinding Bangs'],['Fight League: Gear Gadget Generators'],
18767,Jiro ATSUGI,Male,Black Hair,"['Adult', 'Cook', 'Hat']",['Hinomaru Sumo'],
18768,School Nurse,Female,Brown Hair,"['Adult', 'Nurse', 'Ponytail']",['Hourou Musuko'],
18769,Westy,Female,Blonde Hair,"['Freckles', 'Military', 'Ponytail']",['Heavy Object'],
18770,Shinme HAISAKI,Male,Grey Hair,"['No Eyebrows', 'Prison Warden', 'Scar']",['Tokyo Ghoul:re 2nd Season'],['Tokyo Ghoul:re']
18771,Sae AMAGAMI,Female,Grey Hair,"['Elderly', 'Glasses', 'Merchant']",['Yotsuiro Biyori'],['Rokuhoudou Yotsuiro Biyori']
18772,Yakyou TOUGOKU,Male,Grey Hair,"['Adult', 'Glasses', 'Twin']",['Yotsuiro Biyori'],
18773,Ryouhei SHIBANO,Male,Brown Hair,"['Adult', 'Salaryman']",['Yotsuiro Biyori'],
18774,Princess Piggles,Female,Pink Hair,"['Archer', 'Magical Girl', 'Rosy Cheeks']",['Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaisha'],
18775,Esmeralda,Female,Blonde Hair,"['Idol', 'Teenager']","['And2 Girls', 'And2 Girls: Prelude to Phoenix']",
18776,Siren,Female,Pink Hair,"['Hair Antenna', 'Idol', 'Pigtails', 'Teenager']","['And2 Girls', 'And2 Girls: Prelude to Phoenix']",
18777,Amy,Female,Red Hair,"['Hair Ribbons', 'Idol', 'Ponytail', 'Teenager']","['And2 Girls', 'And2 Girls: Prelude to Phoenix']",
18778,Jane,Female,Brown Hair,"['Idol', 'Teenager']","['And2 Girls', 'And2 Girls: Prelude to Phoenix']",
18779,Fiona,Female,Black Hair,"['Idol', 'Teenager']","['And2 Girls', 'And2 Girls: Prelude to Phoenix']",
18780,Oliver,Male,Brown Hair,"['Adult', 'Politician']",['Pokemon Movie 21: The Power of Us'],
18781,Mark,Male,Blonde Hair,"['Child', 'Sickly']",['Karakuri Circus'],
18782,Taiiku KYOUSHI,Female,Brown Hair,"['Adult', 'Teacher']",['Karakuri Circus'],
18783,Kyounosuke TOUGOKU,Male,Grey Hair,"['Elderly', 'Glasses']",['Yotsuiro Biyori'],['Rokuhoudou Yotsuiro Biyori']
18784,Huci's 13th Sister's Son,Male,Brown Hair,['Facial Hair'],['Golden Kamuy Season 2'],['Golden Kamuy']
18785,Huci's 13th Sister,Female,Grey Hair,"['Bandana', 'Closed Eyes', 'Elderly', 'Face Markings']",['Golden Kamuy Season 2'],['Golden Kamuy']
18786,Malcanta,Male,,"['Bald', 'Clown', 'Cook', 'Overweight']",['Food Wars! The Fifth Plate'],['Food Wars! Shokugeki no Souma']
18787,Konrad MARBOURG,Male,,"['Armor', 'Bald', 'Cape', 'Cruel', 'Facial Hair', 'Helmet', 'Lancer', 'Magnificent Mustache', 'Military', 'Racial Purist', 'Ruthless', 'Tattoo', 'Tyrant']","['Radiant', 'Radiant 2nd Season']",
18788,Black Bolt,Male,,"['Masks', 'Superpowers']",['Marvel Future Avengers 2nd Season'],
18789,Medusa,Female,,"['Prehensile Hair', 'Rapunzel Hair', 'Superpowers']",['Marvel Future Avengers 2nd Season'],
18790,Koto INUKAI,Female,Brown Hair,['Adult'],['Yotsuiro Biyori'],
18791,Mirai TAKENOU,Female,Brown Hair,"['Abnormally Tall', 'Dark-skinned', 'Heterochromia', 'High School Student', 'Teenager']",['Mai Ball!'],
18792,Nagata's Son,Male,Black Hair,"['Adult', 'Facial Hair', 'Glasses']",['Yotsuiro Biyori'],
18793,Pumyra,Female,Multicolored Hair,"['Animal', 'Cat', 'Ponytail']",['Thundercats'],
18794,Kyouya MORIBE,Male,Black Hair,"['Amnesia', 'Blinding Bangs', 'High School Student', 'Sword Fighter', 'Tattoo', 'Teenager', 'Video Gamer']","['Baroque Knight', 'Baroque Knight (Light Novel)']",
18795,Ruriko KUSUNOKI,Female,Black Hair,"['Dual Wielder', 'Gunslinger', 'Hair Ribbons', 'Part Time Employee', 'Ponytail', 'Tattoo', 'Video Gamer']","['Baroque Knight', 'Baroque Knight (Light Novel)']",
18796,Kyouko,Female,Black Hair,"['Hair Antenna', 'Rapunzel Hair']","['Baroque Knight', 'Baroque Knight (Light Novel)']",
18797,Merlin,Female,Green Hair,"['Magic User', 'Pigtails']",['Monster Strike the Animation'],
18798,Iroi KANDONO,Female,,"['Airhead', 'High School Student', 'Teenager']",['High-Risk Mission Therapy'],
18799,Sinis,Inanimate Object,,['Mecha-Ude'],,
18800,Dex,Inanimate Object,,['Mecha-Ude'],,
18801,Rider,Male,Black Hair,"['Claw Weapons', 'Facial Hair', 'Gloves', 'Historical Figure', 'Immortal', 'Magical Familiar', 'Pervert', 'Piercings', 'Pirate', 'Ruthless', 'Sailor']","['Fate/Grand Carnival', 'Fate/Grand Order: Third Singularity - Okeanos Event PV', 'Manga de Wakaru! Fate/Grand Order']","['Fate/Grand Order Comic Anthology STAR', 'Fate/Grand Order: Turas Réalta', 'Fate/Requiem (Light Novel)', 'Manga de Wakaru! Fate/Grand Order']"
18802,Chei,Male,Blonde Hair,"['Adult', 'Scientist']",['The Waning Moon'],
18803,Aramaki,Male,Blonde Hair,"['Cat', 'Deity', 'Youkai']",['Yuuna and the Haunted Hot Springs OVA'],['Yuuna and the Haunted Hot Springs']
18804,Haruma,Male,Brown Hair,"['Gay', 'LGBT+', 'Mangaka', 'Uke']",['Haru to Kyuuketsuki'],
18805,Ryousuke OGISTSU,Male,Brown Hair,"['Adult', 'Gay', 'LGBT+', 'Uke']",['Kekkon Suru Kamo Shirenai Otoko'],
18806,Shun KARIYA,Male,Grey Hair,"['Adult', 'Bisexual', 'LGBT+', 'Orphan', 'Seme']",['Kekkon Suru Kamo Shirenai Otoko'],
18807,Miki TENDOU,Female,Black Hair,"['Cape', 'Choker', 'Hat', 'Magic User', 'Person in a Strange World', 'Ponytail']","['Class ga Isekai Shoukan Sareta Naka Ore dake Nokotta n desu ga', 'Class ga Isekai Shoukan sareta Naka Ore dake Nokotta n desu ga (Light Novel)']",
18808,Shidan,Male,Green Hair,"['Magic User', 'No Eyebrows', 'Terrorist']",['Black Clover'],['Black Clover']
18809,Eleanor Filenia ENELLEIA,Female,Blonde Hair,"['Magic User', 'Royalty']","['Suterare Yuusha wa Kitakuchuu', 'Suterare Yuusha wa Kitakuchuu (Light Novel)']",
18810,Tami,Female,,['Maid'],"[""World's End Harem: Fantasia""]",
18811,Sho KAMIKURA,Male,Black Hair,"['Seme', 'Teenager']",['Chotto Matte yo Hanaya-san'],
18812,Sumi,Female,,"['Closed Eyes', 'Elderly', 'Innkeeper']",['Domestic Girlfriend'],
18813,Yoshiko FUJISAWA,Female,Brown Hair,['Team Manager'],"['Captain Tsubasa', 'Captain Tsubasa (2018)']",
18814,Cha,Male,Brown Hair,"['Adult', 'Salaryman']",['The Unquenchable Mr. Kim'],
18815,Yuji HIYAMA,Male,,"['Blinding Bangs', 'University Student']",['Domestic Girlfriend'],
18816,Susukino,Female,,"['Adult', 'Ponytail', 'Scarf']",['Domestic Girlfriend'],
18817,Fotona,Male,White Hair,"['Librarian', 'Scarf']",['The Book of Bantorra'],
18818,Katou SUMIHARU,Male,Blonde Hair,['Beautician'],['Tokyo Ghoul: Jack'],
18819,Ogata,Male,Brown Hair,"['Adult', 'Teacher']",['Tokyo Ghoul: Jack'],['Tokyo Ghoul: Jack']
18820,Amara,Female,Black Hair,"['Animal Ears', 'Shapeshifter', 'Tail']",['Fluffy Boyfriend'],
18821,Moe,Female,,"['Hat', 'Middle School Student', 'Musician', 'Rapunzel Hair', 'Rosy Cheeks']","['Hulaing Babies', 'Hulaing Babies Petit']",
18822,Shiina SHIKANOHATA,Female,Purple Hair,"['Dancer', 'Middle School Student', 'Student Council']","['Hulaing Babies', 'Hulaing Babies Aratame: Staying Babies Special', 'Hulaing Babies Petit']",
18823,Naitou,Male,,['Naze da Naitou'],,
18824,Yukine,Animal,Rabbit,"['40meterP: Snow Fairy Story', 'DECO*27: Ai', 'Mitchie M: Suki! Yuki! Maji Magic', 'Orangestar & n-buna: Star Night Snow']",,
18825,Noel,Male,Grey Hair,['LUMINE'],,
18826,Ritsu MITSUI,Female,Red Hair,"['Adult', 'Bandages', 'Prison Guard']",['Land Lock'],
18827,Convicted Boyfriend,Male,Multicolored Hair,['Teenager'],['40meterP: Renai Saiban'],
18828,Sisi,Female,,['Prostitute'],['Grandmaster of Demonic Cultivation: Mo Dao Zu Shi (Novel)'],
18829,Adam JASINSKI,Male,Blonde Hair,"['Adult', 'Glasses', 'Musician', 'Pianist']","['Forest of Piano', 'Forest of Piano 2nd Season']",
18830,Raphael,Male,Blonde Hair,"['Adult', 'Facial Hair', 'Musician', 'Pianist', 'Teacher']",['Forest of Piano 2nd Season'],
18831,Ryoutarou SORAMI,Male,White Hair,"['Balding', 'Facial Hair', 'Glasses']","['Pretty Cure Movie: Miracle Universe', 'Star Twinkle Pretty Cure']",
18832,Rusalka,Female,,"['Elemental Powers', 'Magical Familiar', 'Water Powers']",['Magical Girl Spec-Ops Asuka'],['Magical Girl Spec-Ops Asuka']
18833,Sohoo's Father,Male,Black Hair,"['Adult', 'Company President']",['Paramour'],
18834,Robin EDWARD,Male,Brown Hair,"['Adult', 'Photographer']",['Paramour'],
18835,Midori,Female,,"['Adult', 'Glasses', 'Omegaverse Alpha', 'Ponytail', 'Teacher']",['Tsugai ni Narenai!'],
18836,Dang-Hye,Female,,['Martial Artist'],['Volcanic Age'],
18837,Himeno ENDOU,Female,,"['Glasses', 'Scar', 'Teenager']",['Himenospia'],
18838,Melvin ROACK,Male,,"['Adult', 'Artist', 'Facial Hair', 'Gay', 'Glasses', 'LGBT+', 'Photographer']",['Momentum'],
18839,Ilya KUSTOV,Male,,['Adult'],['Momentum'],
18840,Towa HERSCHEL,Female,,"['Small Stature', 'Student Council', 'Teenager']",['The Legend of Heroes: Trails of Cold Steel'],['The Legend of Heroes: Trails of Cold Steel']
18841,Hai Yunfan,Male,,['Martial Artist'],['Reikenzan'],
18842,Edward,Male,,"['Adult', 'Foreigner']",['Omae wa Hitsuji.'],
18843,Soren SHEN,Male,,"['High School Student', 'Teenager']",['The Eccentric School Idol'],
18844,Souko,Female,Brown Hair,"['Child', 'Elementary School Student', 'Pigtails']",['Wolf Children'],['Wolf Children: Ame & Yuki']
18845,Kuroto's Father,Male,,"['Animal Ears', 'Tail']","['Ookami-kun wa Hanasanai', 'Ookami-kun wa Kowakunai']",
18846,Dr. Nakao,Male,Brown Hair,"['Adult', 'Doctor']",['Forest of Piano 2nd Season'],
18847,Torihei,Male,Brown Hair,"['Adult', 'CEO', 'Facial Hair', 'Pilot', 'Pirate']",['The Magnificent KOTOBUKI'],
18848,Ye Sun,Female,Green Hair,['Martial Artist'],['The Great Ruler'],
18849,Kai,Male,Blonde Hair,"['Gloves', 'Piercings']",['Grimms Notes the Animation'],
18850,Reporter,Male,Black Hair,"['Adult', 'Glasses', 'Reporter']",['Penguin Highway'],
18851,Dentist Office Receptionist,Female,Black Hair,"['Adult', 'Glasses', 'Mole']",['Penguin Highway'],
18852,Yuu BAKURYUSAI,Male,Blonde Hair,"['Abnormally Tall', 'Cowardly', 'Crybaby', 'High School Student', 'Muscular', 'Teenager']",['Doukyuusei no Maccho-kun'],
18853,Milla,Female,Blue Hair,['The Road of Karma'],,
18854,Hideaki's Husband,Male,,"['Adult', 'Dark-skinned', 'Facial Hair', 'Mole']",['My Wife is an Alpha'],
18855,Yang Yan,Male,Grey Hair,"['Breathtaking Beard', 'Martial Artist', 'Pointy Ears']",['Spirit Sword Master'],
18856,Yue Xun Feng,Male,Blonde Hair,['Martial Artist'],['Spirit Sword Master'],
18857,Guan Xue,Female,Brown Hair,['Martial Artist'],['Eternal Overlord'],
18858,Fuzzy's Doppelganger,White Hair,,"['Tail', 'Thief', 'Youkai']","['The Morose Mononokean', 'The Morose Mononokean II']",['The Morose Mononokean']
18859,Charlotte FAN,Warm Wedding,,,,
18860,Anan Lu,Female,Pink Hair,['Xixi’s Romance Story'],,
18861,Hyun's Pink-Haired Friend,Female,Pink Hair,"[""The Devil's Temptation""]",,
18862,Su Mu Yu,Female,,['Martial Artist'],['Eternal Overlord'],
18863,Karin NAKIRI,Female,Blonde Hair,"['Airhead', 'High School Student', 'Pigtails', 'Ruthless', 'Teenager']",['Kingdom of Z'],
18864,Bryce,Male,Blonde Hair,"['Demon', 'High School Student']",['Angel Love'],
18865,Satoshi ONOZUKA,Male,Black Hair,"['Adult', 'Airhead', 'Gay', 'LGBT+', 'Uke', 'University Student']",['Young Boyfriend’s Love Management Habit'],
18866,Kyouya MISUMI,Male,,"['Actor', 'Adult', 'Gay', 'LGBT+', 'Masochistic', 'Model', 'Uke', 'University Student']","['Itsuka Kimi ni Korosareru', 'Young Boyfriend’s Love Management Habit']",
18867,Ekalielya A. PRONSKAYA,Female,Brown Hair,"['Military', 'Pilot']",['A Certain Magical Index III'],['A Certain Magical Index (Light Novel)']
18868,Brighella,Male,Brown Hair,"['Cape', 'Hat', 'Inanimate Object', 'Martial Artist', 'Masks', 'Ponytail']",['Karakuri Circus'],
18869,Kim SAE-JIN,A Monster Who Levels Up (Novel),,,,
18870,Manouva,Demon,Elf,['The Black Healer'],,
18871,Crystal,Female,Orange Hair,['Superpowers'],['Marvel Future Avengers 2nd Season'],
18872,Memir BRELICK,Female,Pink Hair,"['Armor', 'Cruel', 'Knight', 'Nobility']","['Berserk of Gluttony', 'Berserk of Gluttony (Light Novel)']",
18873,Sayu,Female,Brown Hair,['Soba e'],,
18874,Sun-Hee NAH,Female,Red Hair,"['Adult', 'Librarian', 'Wealthy']","[""An Adult's Experiences""]",
18875,Soo-Hyun,Female,Brown Hair,"['Glasses', 'Small Stature']",['Love Academy'],
18876,Announcer,Female,Blue Hair,"['Announcer', 'Pigtails']",['Circlet Princess'],
18877,Larry IRONSIDE,Male,,"['Adult', 'Bald', 'Foreigner', 'Military']",['Magical Girl Spec-Ops Asuka'],['Magical Girl Spec-Ops Asuka']
18878,Jesus CHRIST,Male,,['Historical Figure'],['Jesus Christ: Kami no Ai wo Toita Kyuusei-shu'],
18879,Shen Qing,Male,Blonde Hair,"['Adult', 'Glasses', 'Psychic Powers', 'Sickly']","[""I'd Rather Believe""]",
18880,Lucas,Male,Brown Hair,"['Adult', 'Armor', 'Facial Hair', 'Gloves', 'Heavy Drinker', 'Pervert', 'Sword Fighter']","['Drunken D-Rank Pulls Out the Legendary Sword', 'Drunken D-Rank Pulls Out the Legendary Sword (Light Novel)']",
18881,Suoh HAYASAME,Female,Blue Hair,"['Android', 'Robot']",['Tabi to Gohan to Shuumatsu Sekai'],
18882,Aoi SENOH,Female,Brown Hair,"['High School Student', 'Teenager']","['My-Hime', 'My-Hime Specials']",['My-Hime']
18883,Kojiro HIGA,Male,,"['Bald', 'Hat', 'Military']",['Magical Girl Spec-Ops Asuka'],['Magical Girl Spec-Ops Asuka']
18884,Rei HAGAKURE,Female,Blonde Hair,"['Dark-skinned', 'Hot-Headed', 'Pointy Ears']",['Final Fantasy: Lost Stranger'],
18885,Ayuukas IKDOUT,Female,White Hair,"['Immortal', 'Rapunzel Hair', 'Small Stature']","['World Customize Creator', 'World Customize Creator (Light Novel)']",
18886,Akihito MIKOSHIBA,Male,Brown Hair,"['Adult', 'Gay', 'LGBT+', 'Salaryman', 'Smoker']",['1/2 Cigarette'],
18887,Yuu HOUJOU,Male,Black Hair,"['Adult', 'Gay', 'LGBT+', 'Salaryman']",['1/2 Cigarette'],
18888,Riri,Female,Black Hair,"['Child', 'Child Prodigy', 'Hair Antenna']",['Kemurikusa'],
18889,Hollis KURE,Male,Black Hair,"['Adult', 'Assassin', 'Exotic Eyes', 'Muscular']","['Kengan Ashura', 'Kengan Ashura: Part II']","['Kengan Ashura', 'Kengan Omega']"
18890,Tian Shen,Male,,['Merchant'],"[""Heaven Official's Blessing""]","[""Heaven Official's Blessing (Novel)""]"
18891,Toda,Male,Brown Hair,"['Glasses', 'Police']",['Magical Girl Spec-Ops Asuka'],['Magical Girl Spec-Ops Asuka']
18892,Kotetsu IZUMI,Male,,"['Adult', 'Facial Hair']",['Eromanga Sensei'],
18893,Red,Female,Red Hair,"['Choker', 'Mercenary', 'Scantily-clad']",['Dimension W'],['Dimension W']
18894,Shino YOTSUYA,Female,,['Ijousha no Ai'],,
18895,Ein PRICE,Male,,['As You Wish'],,
18896,Ray CUNNINGTON,Male,,['As You Wish'],,
18897,Keiji OYAJI,Male,Brown Hair,"['Adult', 'Detective', 'Facial Hair', 'Hat']",['Beautiful Bones: Sakurako’s Investigation'],
18898,Tanya,Female,Blonde Hair,"['Foreigner', 'Hair Ribbons']","[""Giovanni's Island""]",
18899,Femme,White Hair,,"['Magic User', 'Wolf']","['Saikyou no Madoshi. Hisa ni Ya wo Ukete Shimatta no de Inaka no Eihei ni Naru (Light Novel)', 'The Strongest Wizard Becomes a Countryside Guard After Taking an Arrow to the Knee']",
18900,Takaya SAEGUSA,Male,Red Hair,"['Hot-Headed', 'Idol']","['Kiratto Pri-chan', 'Kiratto Pri-chan 3rd Season']",
18901,Arashi AKAGI,Female,Magenta Hair,"['Adult', 'Hair Drills', 'Hair Ribbons', 'Wealthy']","['Kiratto Pri-chan', 'Kiratto Pri-chan 2nd Season', 'Kiratto Pri-chan 3rd Season']",
18902,Grey,Male,,['Half-Breed'],['Midnight Mare'],
18903,Qian Aotian,Male,Grey Hair,"['Facial Hair', 'Nobility', 'Topknot']",['Psychic Princess'],
18904,Tadashi IMAKAWA,Male,Black Hair,"['Athlete', 'Baseball Player', 'Hat', 'Teenager']",['MIX'],
18905,Xuanzi LI,Male,Grey Hair,"['Ponytail', 'Sword Fighter']",['Wo de Tian Jie Nuyou'],['My Cultivator Girlfriend']
18906,Personification Of A Light Pull Cord,Male,,"['Bald', 'Boxer', 'Monster', 'Sunglasses']","['One-Punch Man', 'One-Punch Man Recap']",['One-Punch Man']
18907,Idol RABIER,Male,Blonde Hair,"['Nobility', 'Overweight', 'Sadistic', 'Scarf', 'Whip Wielder']",['The Rising of the Shield Hero'],"['The Rising of the Shield Hero', 'The Rising of the Shield Hero (Light Novel)']"
18908,Lambert,Male,,"['Facial Hair', 'Merchant', 'Scarf']","['Campfire Cooking in Another World with My Absurd Skill', 'Campfire Cooking in Another World with My Absurd Skill (Light Novel)']",
18909,Lars,Male,,"['Facial Hair', 'Mercenary']","['Campfire Cooking in Another World with My Absurd Skill', 'Campfire Cooking in Another World with My Absurd Skill (Light Novel)']",
18910,Chizuru AZUMA,Female,Brown Hair,"['Adult', 'Ponytail', 'Small Stature']","[""W'z""]",
18911,Copy-robot,Android,Robot,['Perman (1983)'],,
18912,Loki,Male,White Hair,"['Deity', 'Magic User', 'Manipulative', 'Piercings', 'Pointy Ears', 'Shapeshifter']",['Waltraute-san no Konkatsu Jijou (Light Novel)'],
18913,Maeri TOTSUKA,Female,,"['High School Student', 'Teenager']","['Jinrou Game: Crazy Fox', 'Jinrou Game: Crazy like a Fox (Light Novel)']",
18914,Forseti,Male,Grey Hair,"['Deity', 'Glasses', 'Hair Antenna']",['Record of Ragnarok'],['Record of Ragnarok']
18915,Junko AOBA,Female,Blue Hair,"['Adult', 'Doctor', 'Glasses']","['Kiratto Pri-chan', 'Kiratto Pri-chan 2nd Season', 'Kiratto Pri-chan 3rd Season']",
18916,Harami,Laidbackers,,,,
18917,Ace Killer,Male,,"['Alien', 'Assassin', 'Knife Fighter', 'Power Suit']",['Ultraman'],['Ultraman']
18918,Kurt VON RIETSBURG,Male,Blonde Hair,"['Big Ego', 'Hot-Headed', 'Magic User', 'Nobility', 'Teenager']",['Wise Man’s Grandchild'],"['Wise Man’s Grandchild', 'Wise Man’s Grandchild (Light Novel)']"
18919,Narrator,Pokemon: Pikachu's Summer Vacation,,,,
18920,Hiragi CHIHIRO,Male,,['University Student'],['Tokyo Adventure'],
18921,Ousaka KOTA,Male,,['University Student'],['Tokyo Adventure'],
18922,Mysterious Girl,Female,,"['Exotic Eyes', 'Ponytail', 'Sharp Teeth']","['REDO', 'The Euthanasia Facility', 'The Path I Walked', 'W H I Y M?']",
18923,Woorung,Female,Pink Hair,"['Choker', 'Clumsy', 'Sword Fighter']",['Woodman Dyeon'],
18924,Ms. Yamaji,Female,Brown Hair,['Elderly'],['Tokyo Magnitude 8.0'],
18925,Lemile KNOLLES,Female,Brown Hair,['Pigtails'],['The Legend of the Legendary Heroes'],
18926,Ena ASTO,Female,,"['Headband', 'Royalty']",['The Legend of the Legendary Heroes'],
18927,Pluto Leader,Male,Brown Hair,"['Closed Eyes', 'Facial Hair']",['RobiHachi'],
18928,Hyoro GARI,Male,,"['Comic Relief', 'Nobility', 'Teenager']",['The Eminence in Shadow'],
18929,Lieral LIEUTOLU,Male,Blonde Hair,['Nobility'],['The Legend of the Legendary Heroes'],
18930,Red Nose,Male,Brown Hair,"['Adult', 'Big Nose', 'Red Nose']",['One-Punch Man 2'],['One-Punch Man']
18931,African Bush Elephant,Female,Green Hair,"['Animal', 'Anthropomorphic', 'Elephant', 'Scarf']",['Chokotto Anime Kemono Friends 3'],
18932,Er Lang Shen,Male,Black Hair,"['Deity', 'Face Markings', 'Immortal']",['Red Strings Under the Moonlight'],
18933,Neptuna,Female,,"['Animal', 'Fish']",['Monster High: Kowai-ke Girls'],
18934,Hissette,Female,,"['Crown', 'Reptile', 'Snake']",['Monster High: Kowai-ke Girls'],
18935,Midori's Mother,Female,Green Hair,"['Adult', 'Hair Buns', 'Wealthy']",['UzaMaid!'],['UzaMaid: Our Maid is Way Too Annoying!']
18936,Midori's Father,Male,Black Hair,"['Adult', 'Wealthy']",['UzaMaid!'],['UzaMaid: Our Maid is Way Too Annoying!']
18937,Lige,Female,Grey Hair,"['Dark-skinned', 'Psychic Powers']",['Psychic Squad'],
18938,Seto,Male,,"['Adult', 'Single Parent', 'Widow']","['Berserk of Gluttony', 'Berserk of Gluttony (Light Novel)']",
18939,Nasha,Female,Red Hair,"['Animal Ears', 'Dark-skinned', 'Face Markings', 'Gambler', 'Gloves', 'Knife Fighter', 'Magic User', 'Ruthless', 'Selfish', 'Tail']","['Dorei Shounin Shika Sentaku-shi ga Nai desu yo? Harem? Nani Sore Oishii no?', 'Dorei Shounin Shika Sentaku-shi ga Nai desu yo?: Harem? Nani Sore Oishii no? (Light Novel)']",
