,Names,Gender,Hair_Color,Tags,Anime,Manga
59612,Sayaka MINE,Female,Brown Hair,['Ponytail'],"['Detective Conan OVA 1: Conan vs Kid vs YAIBA', 'Yaiba']",['Yaiba']
59613,Matoba's Servant,Youkai,,"[""Natsume's Book of Friends Season 3"", ""Natsume's Book of Friends Season 4""]",,
59614,Kanezaki,Male,,"['Adult', 'Smoker']",['No Touching at All'],
59615,Youhei HASHIMOTO,Male,Black Hair,"['Adult', 'Flutist', 'Musician', 'University Student']",['Nodame Cantabile'],['Nodame Cantabile']
59616,Rumi SAEKI,Female,,['Adult'],['Velvet Kiss'],
59617,Goro TANUMA,Male,Black Hair,['Adult'],['Giant Killing'],['Giant Killing']
59618,Mamoru OOKOUCHI,Male,Black Hair,"['Adult', 'Musician', 'University Student']",['Nodame Cantabile'],['Nodame Cantabile']
59619,Kiyo BOSKOVICH,Male,Brown Hair,"['Adult', 'Musician']",['Nodame Cantabile'],['Nodame Cantabile']
59620,Mama Shihoko,Female,Black Hair,"['Adult', 'Closed Eyes', 'Hair Buns']",['Nodame Cantabile'],['Nodame Cantabile']
59621,Zabine CHAREUX,Male,Blonde Hair,"['Adult', 'Eye Patch', 'Mecha Pilot', 'Military']",['Mobile Suit Gundam F91'],['Mobile Suit Crossbone Gundam']
59622,Shouko HIRONO,Female,Brown Hair,['Tamayura: Hitotose'],,
59623,Misono FUJI,Female,Brown Hair,"['Cook', 'Glasses']",['Tamayura: Hitotose'],
59624,Keel,Male,Brown Hair,"['Monster', 'Piercings']",['Buster Keel!'],
59625,Makiko KISUGI,Female,Black Hair,"['Adult', 'Doctor', 'Poor']","['Boogiepop and Others', 'Boogiepop Phantom']","[""Boogiepop Doesn't Laugh"", 'Boogiepop (Light Novel)']"
59626,Announcer,Female,Purple Hair,"['Adult', 'Announcer']",['Mobile Fighter G Gundam'],
59627,Silcardo JENAZAD,Male,,"['Martial Artist', 'Masks']","[""History's Strongest Disciple Kenichi OVA""]","[""History's Strongest Disciple Kenichi""]"
59628,Jihan Tidat RADIN,Male,,"['Big Ego', 'Circlet', 'Martial Artist', 'Piercings', 'Royalty']","[""History's Strongest Disciple Kenichi OVA""]","[""History's Strongest Disciple Kenichi""]"
59629,King of Hearts,Male,Blonde Hair,"['Cape', 'Crown', 'Facial Hair', 'Ghost']",['Mobile Fighter G Gundam'],
59630,Aisha,Female,,"['Martial Artist', 'Ponytail', 'Teenager']","[""History's Strongest Disciple Kenichi""]",
59631,Chiruha,Female,,['Demon'],['Dear'],
59632,Dogmon,Artificial Intelligence (AI),Dog,"['Digimon Frontier', 'Digimon Tamers', 'Digimon Xros Wars: Toki o Kakeru Shounen Hunter-tachi']",,
59633,Sir Dash,Male,Black Hair,"['Adult', 'Cape', 'Manipulative', 'Nobility', 'Superpowers']",['Code Geass: Shikkoku no Renya'],
59634,Futaba SUMERAGI,Female,Black Hair,"['Circlet', 'Hot-Headed', 'Nobility', 'Sword Fighter']",['Code Geass: Shikkoku no Renya'],
59635,Aira,Female,Red Hair,"['Hair Drills', 'Magic User']","['Prism Ark', 'Prism Ark Specials']",
59636,Youko,Female,,"['High School Student', 'Teenager']",['His Favorite'],
59637,Carol,Female,Pink Hair,['Hat'],"['Weiss Survive', 'Weiss Survive R']",
59638,Alice MILLER,Female,Blonde Hair,"['Adult', 'Femme Fatale', 'Mechanic', 'Military', 'Smoker']","[""Mobile Suit Gundam: The 08th MS Team - Miller's Report""]",
59639,Lucette AUDEVIE,Female,Brown Hair,"['Adult', 'Mechanic', 'Scientist']","['Mobile Suit Gundam 0083: Stardust Memory', 'Mobile Suit Gundam 0083: The Afterglow of Zeon']",
59640,Jinguuji,Male,Blonde Hair,"['Glasses', 'Middle School Student', 'Otaku', 'Ponytail', 'Teenager']",['Super Dreadnought Girl 4946'],
59641,Miharu,Female,Turquoise Hair,"['Mecha Pilot', 'Teenager']",['Gasaraki'],
59642,Max HARTWAY,Male,Black Hair,"['Adult', 'Glasses', 'Mecha Pilot', 'Military']",['Mobile Suit Gundam AGE'],
59643,Hiroshi FURUSAWA,Male,Turquoise Hair,"['Blinding Bangs', 'Computer Programmer', 'Piercings', 'Scarf']",['Ghost Hound'],
59644,Miles,Male,Grey Hair,"['Elderly', 'Ponytail']",['Pokemon: Black & White'],
59645,Shinnosuke FUCHUYA,Male,Black Hair,['Glasses'],['Twin Spica'],['Twin Spica']
59646,Takokichi,Male,Grey Hair,"['Dark-skinned', 'Scar']","['Manyuu Hiken-chou', 'Manyuu Hiken-chou Picture Drama']",['Manyuu Hiken-chou']
59647,Mami YAMAGUCHI,Female,Brown Hair,"['Adult', 'Merchant']","['Thermae Romae', 'Thermae Romae Novae']",['Thermae Romae']
59648,Yae-Kyung PARK,Female,Red Hair,"['Adult', 'University Student']",['Unbalance x 2'],
59649,Ami EUN,Female,White Hair,['High School Student'],['Unbalance x 2'],
59650,Machi YARIZAKURA,Female,Grey Hair,"['Elderly', 'Youkai']","['Yozakura Quartet', 'Yozakura Quartet: Hana no Uta']",['Yozakura Quartet']
59651,Oya,Male,Black Hair,"['Adult', 'Facial Hair']",['Yozakura Quartet: Hoshi no Umi'],
59652,Akio SUZUKA,Female,Orange Hair,"['Cyborg', 'Hair Antenna', 'High School Student']","['Koi Koi Seven', 'Koi Koi Seven Specials']",['Koi Koi 7']
59653,Delbert,Male,,['Monster Tamer'],['Pokemon: Black & White'],
59654,Kevin,Male,Blonde Hair,['Pokemon Movie 12: Arceus and the Jewel of Life'],['Pokémon: Arceus and the Jewel of Life'],
59655,Keuke,Female,Blonde Hair,['Sekiei Ayakashi Mangatan'],,
59656,Asura,Male,Black Hair,['Psychic Powers'],['Angel Cop'],['Angel Cop']
59657,Yuri,Female,Black Hair,['xxxHOLiC'],['xxxHOLiC'],
59658,Aya CHOUSOKABE,Female,Black Hair,"['High School Student', 'Teenager']",['Double-J'],['Double J']
59659,Mikihiko AZUMA,Male,,"['Adult', 'Artist', 'Facial Hair', 'Writer']",['Bakuman.'],
59660,Hajime's Mother,Female,Black Hair,"['Adult', 'Single Parent']",['Double-J'],
59661,Hitoshi NAKAJIMA,Male,Brown Hair,"['High School Student', 'Photographer', 'Teenager']",['Mysterious Girlfriend X'],['Mysterious Girlfriend X']
59662,Shiro,Male,White Hair,"['Animal', 'Dog']",['Folktales from Japan'],
59663,Doc,Male,Black Hair,"['Doctor', 'Facial Hair']","[""Viper's Creed""]",
59664,Takashi NIIMAI,Male,Brown Hair,"['Athlete', 'Bassist', 'Musician', 'School Idol', 'Teenager']",['Video Girl AI'],['Video Girl Ai']
59665,Shin KUDOU,Male,,"['Mecha Pilot', 'Military']",['Macross Zero'],
59666,Ryouko UEDA,Female,Blonde Hair,"['Board Game Player', 'High School Student', 'Rosy Cheeks', 'Teenager']",['Saki: Episode of Side A'],['Saki: Achiga-hen - Episode of Side-A']
59667,Papaneel,Male,Black Hair,"['Adult', 'Masks', 'Sharp Teeth']",['One Piece'],['One Piece']
59668,Eimi SHIINA,Female,Brown Hair,"['Closed Eyes', 'Military']","['Mahoromatic', 'Mahoromatic 2']",
59669,Old lady,Female,Grey Hair,['Dark-skinned'],"['Tenchi Muyo! Ryo-Ohki', 'Tenchi Muyo! Ryo-Ohki 2']",
59670,Misao KURAMITSU,Male,Blonde Hair,"['Alien', 'Dark-skinned', 'Pointy Ears', 'Police', 'Ponytail', 'Sister Complex']","['Tenchi Muyo! GXP', 'Tenchi Muyo! Ryo-Ohki 3', 'Tenchi Muyo! Ryo Ohki: Final Confrontations']",
59671,Police Officer,Female,Blonde Hair,"['Adult', 'Hat', 'Police']","[""Dragon Ball: Goku's Traffic Safety""]",
59672,Yamabe,Female,Brown Hair,['Teacher'],['Psychic Squad'],
59673,Samejima,Male,,"['Adult', 'Bald', 'Facial Hair', 'School Principal']",['Yu-Gi-Oh! GX'],['Yu-Gi-Oh! GX']
59674,Ryou HATSUHI,Male,,['Adult'],['Love on the Job'],
59675,Bafuo METSUO,Demon,Headband,['Oretama'],,
59676,Jun's Mother,Female,,"['Adult', 'Artist', 'Glasses', 'Headband']",['Is this Girl for Real!?'],
59677,Mercurio,Female,Purple Hair,"['Heterochromia', 'Scantily-clad']",['Enchanter'],
59678,Leen KYAMI COONYO,Female,Purple Hair,"['Cape', 'Elf', 'Gloves', 'Hat', 'Magic User', 'Person in a Strange World', 'Ponytail', 'Rapunzel Hair', 'Scythe Wielder', 'Tiny Person', 'Witch']",['Elf Princess Rane'],
59679,Hayato,Male,Black Hair,"['Archer', 'Ponytail', 'Teenager']",['Legend of Basara'],['Basara']
59680,Ayla ROSE,Female,Blonde Hair,"['Adult', 'Hot-Headed', 'Military']",['Mobile Suit Gundam AGE'],
59681,Wootbit GUNHALE,Male,Blonde Hair,"['Bandana', 'Goggles', 'Mechanic', 'Mecha Pilot', 'Military', 'Teenager']",['Mobile Suit Gundam AGE'],
59682,Olba FROST,Male,Black Hair,"['Manipulative', 'Mecha Pilot', 'Ruthless', 'Teenager']",['After War Gundam X'],['After War Gundam X']
59683,Lancelow DARWELL,Male,Red Hair,"['Adult', 'Mecha Pilot', 'Military', 'Ponytail']",['After War Gundam X'],['After War Gundam X']
59684,Touyama,Male,Black Hair,['Gangster'],['Texhnolyze'],
59685,Ohban,Male,Black Hair,"['Adult', 'Prison Guard', 'Scar']",['Toriko TV'],['Toriko']
59686,Joyce B. MORENO,Male,Blonde Hair,"['Adult', 'Doctor', 'Facial Hair', 'Sunglasses', 'Terrorist']",['Mobile Suit Gundam 00'],['Mobile Suit Gundam 00F']
59687,Kitamoto,Female,Brown Hair,"['Adult', 'Overweight']","['Crayon Shin-chan', 'Crayon Shin-chan Movie 26: Bakumori! Kung-Fu Boys - Ramen Tairan']",
59688,Yocchi,Female,Brown Hair,"['High School Student', 'Teenager']",['You and Me. 2'],
59689,Fuuka NONOHARA,Female,Brown Hair,"['Adult', 'Heavy Drinker', 'Mischievous', 'Orphan']",['Koibana Onsen'],
59690,Mr. Halevy,Male,Blonde Hair,"['Adult', 'Wealthy']",['Mobile Suit Gundam 00'],
59691,Taigen SESSAI,Female,Black Hair,"['Feudal Retainer', 'Glasses', 'Hat', 'Historical Figure']",['Sengoku Collection'],
59692,Ghost Girl,Female,Turquoise Hair,"['Ghost', 'Rapunzel Hair']",['The Everyday Tales of a Cat God: Ohanami Ghostbusters'],
59693,Yamaguchi,Female,Black Hair,"['Bossy', 'Glasses', 'Part Time Employee']",['Sengoku Collection'],
59694,Azusa ARAI,Female,Black Hair,['Adult'],"['Rurouni Kenshin', 'Rurouni Kenshin: New Kyoto Arc']",['Rurouni Kenshin']
59695,Fran DOLL,Female,Green Hair,"['Hat', 'Mecha Pilot', 'Reporter', 'Spy', 'Teenager']","['Turn A Gundam', 'Turn A Gundam I: Earth Light', 'Turn A Gundam II: Moonlight Butterfly']",
59696,Corin NANDER,Male,White Hair,"['Adult', 'Mecha Pilot', 'Military']","['Turn A Gundam', 'Turn A Gundam I: Earth Light', 'Turn A Gundam II: Moonlight Butterfly']",
59697,Hee-Yoon LEE,Female,Blonde Hair,"['Martial Artist', 'Teenager']","[""Girls of the Wild's""]",
59698,Wu,Male,Blonde Hair,['Twin'],['Phi Brain: Puzzle of God 2'],
59699,Delivery Man,Male,Brown Hair,['Natsuyuki Rendezvous'],['Natsuyuki Rendezvous'],
59700,Kouta,Male,Blonde Hair,"['High School Student', 'Teenager']",['Zero Mellow'],
59701,Belle,Female,,['Ghost'],"[""Le Chevalier D'Eon""]",
59702,Shun,Male,Blonde Hair,"['Child', 'Delinquent', 'Elementary School Student', 'Headband', 'Piercings']",['Marimo no Hana: Saikyou Butouha Shougakusei Densetsu'],
59703,Yuki,Female,Blue Hair,"['Child', 'Elementary School Student']",['Marimo no Hana: Saikyou Butouha Shougakusei Densetsu'],
59704,Class 6 Teacher,Male,Brown Hair,"['Adult', 'Teacher']",['Nagareboshi Lens'],['Nagareboshi Lens']
59705,Shige,Male,Black Hair,"['Adult', 'Closed Eyes', 'Salaryman']",['Chitose Get You!!'],['Chitose Get You!!']
59706,Manami SADANAGA,Female,Blue Hair,"['Hair Antenna', 'Middle School Student', 'Pigtails', 'School Idol', 'Teenager']","['Sore wa Totsuzen, Unmei no Aite ga']",
59707,Jervis,Male,Grey Hair,"['Butler', 'Facial Hair']",['Pokemon: Black & White - Rival Destinies'],
59708,Marker CLAN,Male,Brown Hair,['Teenager'],"['Mobile Suit Gundam', 'Mobile Suit Gundam I', 'Mobile Suit Gundam III: Encounters in Space', 'Mobile Suit Gundam II: Soldiers of Sorrow', 'Mobile Suit Gundam: The Origin - Advent of the Red Comet']",
59709,Boris KONEV,Male,Blonde Hair,"['Adult', 'Information Broker', 'Merchant']","['Legend of the Galactic Heroes', 'Legend of the Galactic Heroes: Die Neue These Second 2', 'Legend of the Galactic Heroes: Die Neue These Second 3']",
59710,Hortense CAZERNE,Female,Blonde Hair,['Adult'],"['Legend of the Galactic Heroes', 'Legend of the Galactic Heroes: Spiral Labyrinth']",
59711,Tsukomo no Gama,Male,,['Youkai'],['InuYasha'],
59712,Rin SHIRAKIKU,Female,Green Hair,"['High School Student', 'Student Council']","['AIKa Zero', 'AIKa Zero Picture Drama']",
59713,Dragon,Dragon,Horns,['Tsubasa Reservoir Chronicle 2nd Season'],,
59714,Kumara,Male,Green Hair,"['Adult', 'Unconventional Weapon']",['Tsubasa Reservoir Chronicle 2nd Season'],['RG Veda']
59715,Mica MINAZUKI,Female,Red Hair,"['Alien', 'Secret Identity']",['Hyper Doll'],
59716,Bill BURTON,Male,,"['Athlete', 'Muscular', 'Spirit Seer']","['Shaman King', 'Shaman King (2021)']","['Shaman King', 'Shaman King: Flowers (Pilot)', 'Shaman King Kang Zeng Bang', 'Shaman King: Zero']"
59717,Lakos,Male,Brown Hair,"['Adult', 'Headband', 'Mole']",['One Piece Movie 5: The Curse of the Sacred Sword'],
59718,Mayu KASHIWADA,Female,Brown Hair,"['Freckles', 'Middle School Student', 'Teenager']",['Pretty Cure'],
59719,Adams,Male,Purple Hair,"['Overly Long Tongue', 'Undead']","[""JoJo's Bizarre Adventure (2012)""]","[""JoJo's Bizarre Adventure Part 1: Phantom Blood""]"
59720,Takeshi TOMOE,Male,Blue Hair,"['Cyborg', 'Shared Body', 'Teenager', 'Transfer Student']","['Project ARMS', 'Project ARMS: The 2nd Chapter', 'Shounen Sunday CM: ARMS']",['Project ARMS']
59721,Yugo GILBERT,Female,Blonde Hair,['Psychic Powers'],"['Project ARMS', 'Project ARMS: The 2nd Chapter']",['Project ARMS']
59722,Spin,Male,Black Hair,"['Adult', 'Merchant', 'Piercings']",['Jormungand: Perfect Order'],
59723,Zieg,Male,Blonde Hair,"['Gunslinger', 'Vampire']",['Legend of DUO'],
59724,Kalasu,Male,Black Hair,"['Animal', 'Bird']",['Love Monster'],
59725,Kitri PARVANEH,Female,Black Hair,"['Mercenary', 'Pilot']",['Area 88 TV'],['Area 88']
59726,Eve,Female,Blonde Hair,"['Android', 'Prostitute', 'Robot']",['Parasite Dolls'],
59727,Kurojaki,Male,Brown Hair,"['Animal', 'Dog', 'Ninja', 'Scar']",['Silver Fang'],"['Ginga: The First Wars', 'Silver Fang']"
59728,Bill,Male,Multicolored Hair,"['Animal', 'Dog', 'Honorable Fighter', 'Warrior']",['Silver Fang'],['Silver Fang']
59729,Moriyama,Male,,"['Hat', 'Video Gamer']",['Btooom!'],['Btooom!']
59730,Shizuka DAIMON,Female,Brown Hair,"['Adult', 'Ponytail']","['Phi Brain: Puzzle of God', 'Phi Brain: Puzzle of God 3']",
59731,Alberich XIII,Male,,"['Blinding Bangs', 'Elemental Powers', 'Headband', 'Nature Powers', 'Superpowers', 'Warrior']",['Saint Seiya: Knights of the Zodiac'],
59732,Yoshida,Male,Blonde Hair,"['High School Student', 'Teenager']",['Zero Mellow'],
59733,Ichiban KITA,Male,Orange Hair,"['Athlete', 'Headband', 'Middle School Student', 'Soccer Player', 'Teenager']",['Inazuma Eleven GO'],
59734,Hideo MINAGAWA,Male,Black Hair,"['Piercings', 'Racer']","['Initial D Fifth Stage', 'Initial D Final Stage']",['Initial D']
59735,Tohru's Female Cousin,Female,Brown Hair,"['Fruits Basket', 'Fruits Basket 1st Season']",['Fruits Basket'],
59736,Cerberus,Male,,"['Dog', 'Monster']","['Saint Seiya: The Hades Chapter - Inferno', 'Saint Seiya: The Lost Canvas - Meiou Shinwa']",['Saint Seiya: The Lost Canvas']
59737,Injured Soldier,Male,Brown Hair,['Military'],['Strike Witches'],
59738,Ken KOGASHIWA,Male,Black Hair,"['Adult', 'Glasses']","['Initial D Fifth Stage', 'Initial D Third Stage']",['Initial D']
59739,Puppy,Multicolored Hair,,"['Animal', 'Dog']",['Strike Witches Movie'],
59740,Perrine's Butler,Male,Grey Hair,"['Butler', 'Facial Hair', 'Glasses']","['Strike Witches Movie', 'Strike Witches: Operation Victory Arrow']",
59741,Miku HIMURO,Female,Brown Hair,['Biker'],['Hades Project Zeorymer'],
59742,Layla,Female,Brown Hair,['Pigtails'],['Pokemon: Black & White - Rival Destinies'],
59743,Middle School Friend C,Female,Green Hair,['Teenager'],['Nogizaka Haruka no Himitsu: Finale'],
59744,Asami IGARASHI,Female,Black Hair,['Child'],['Mezzo'],
59745,Emma,Female,Brown Hair,"['Child', 'Freckles']",['Steamboy'],
59746,Yamazaki,Male,Black Hair,"['Glasses', 'Overweight', 'Video Gamer']",['Btooom!'],['Btooom!']
59747,Masanori TAKIZAWA,Male,Brown Hair,"['Athlete', 'High School Student', 'Teenager']","['Shuffle!', 'Shuffle! Memories']",
59748,Kamigahara Pirates Catcher,Male,Black Hair,"['Athlete', 'Baseball Player', 'Masks']","['The Melancholy of Haruhi Suzumiya', 'The Melancholy of Haruhi Suzumiya (2009)']",
59749,Mask Stand Man 2,Male,Brown Hair,"['Adult', 'Merchant']",['The Melancholy of Haruhi Suzumiya (2009)'],
59750,Mask Stand Man 6,Male,Brown Hair,"['Adult', 'Merchant']",['The Melancholy of Haruhi Suzumiya (2009)'],
59751,Mummified Kappa,Kappa,Youkai,['Melancholy of Haruhi-chan Suzumiya'],,
59752,Myomuto,Male,,['Headband'],['Aoi Sekai no Chuushin de'],
59753,Teacher,Male,Brown Hair,"['Adult', 'Teacher']",['Lucky Star'],
59754,Takashi KAMIYAMA,Male,Black Hair,"['Delinquent', 'High School Student', 'Parody Character', 'Teenager']",['Lucky Star'],
59755,Shinjirou HAYASHIDA,Male,Blonde Hair,"['Delinquent', 'High School Student', 'Mohawk', 'Parody Character', 'Teenager']",['Lucky Star'],
59756,Tangled Passerby Male,Male,Brown Hair,"['Adult', 'Glasses']",['Lucky Star'],
59757,Famires Waitress,Female,Brown Hair,"['Adult', 'Hair Antenna', 'Waiter']",['Lucky Star'],
59758,Keroro Frog,Animal,Frog,['Lucky Star OVA'],,
59759,Takuya SAKAGAMI,Male,Blonde Hair,"['Athlete', 'Basketball Player', 'High School Student', 'Teenager']",['OreShura'],"['Ore no Kanojo to Osananajimi ga Shuraba Sugiru', 'Ore no Kanojo to Osananajimi ga Shuraba Sugiru (Light Novel)']"
59760,Angely Sugar's Gardener,Male,Grey Hair,"['Gardener', 'Glasses']",['Aikatsu!'],
59761,Nakanishi,Male,Brown Hair,['Teenager'],['Ai Mai Mii'],
59762,Nyako MIKENIKA,Female,Red Hair,"['Animal Ears', 'Catgirl', 'Snaggletooth', 'Tail']","[""Eden's Bowy""]","[""Eden's Bowy""]"
59763,Leeku,Male,Blue Hair,['Monster Tamer'],"['Pokemon Movie 14: Black - Victini and Reshiram', 'Pokemon Movie 14: White - Victini and Zekrom']",['Pokemon the Movie: White - Victini and Zekrom']
59764,Suzuka SASA,Female,Brown Hair,"['High School Student', 'Teenager']","['Chihayafuru 2', 'Chihayafuru 3']",['Chihayafuru']
59765,Fujii,Female,Blue Hair,"['Glasses', 'Pigtails', 'Robot']",['Straight Title Robot Anime'],
59766,Club President,Female,Brown Hair,['University Student'],['Cyclops Shoujo Saipuu'],['Cyclops Shoujo Saipu~']
59767,Yasuoka,Male,,"['Bodyguard', 'Sunglasses']",['OreShura'],"['Ore no Kanojo to Osananajimi ga Shuraba Sugiru', 'Ore no Kanojo to Osananajimi ga Shuraba Sugiru (Light Novel)']"
59768,Kitty EVANS,Female,Purple Hair,"['Choker', 'Thief']",['Tantei Opera Milky Holmes: Alternative'],
59769,Alicia,Female,Blonde Hair,['Elderly'],['Pokemon Movie 10: The Rise of Darkrai'],['Pokemon: The Rise of Darkrai']
59770,Michiko,Female,Brown Hair,"['Child', 'Pigtails']",['Dokidoki! Pretty Cure'],
59771,David,Male,White Hair,['Butler'],['Pokemon Movie 3: Spell of the Unown'],
59772,Schuyler,Male,Brown Hair,"['Ponytail', 'Scientist']",['Pokemon Movie 3: Spell of the Unown'],
59773,Eva FRIEDEL,Female,Black Hair,"['Dark-skinned', 'Musician', 'Nobility', 'Pianist', 'Singer', 'Wealthy']",['Memories'],
59774,Manheim,Male,Black Hair,"['Facial Hair', 'Hat']",['Hunter x Hunter (2011)'],
59775,Spicyman,Male,,"['Masked Hero', 'Masks', 'Muscular']",['Minami-ke Tadaima'],
59776,Nanako's Mother,Female,Black Hair,['The Flowers of Evil'],['The Flowers of Evil'],
59777,Evil Queen,Female,,"['Adult', 'Cape', 'Crown', 'Cruel', 'Manipulative', 'Royalty', 'Selfish', 'Single Parent', 'Witch']",['Kilala Princess'],
59778,Jubilee,Female,Black Hair,"['Superpowers', 'Teenager']",['X-Men: The Manga'],
59779,Cicada,Insect,,['663114'],,
59780,Jiro SHIMA,Male,Brown Hair,"['Final Yamato', 'Space Battleship Yamato: Resurrection', 'Space Battleship Yamato: The New Voyage', 'Star Blazers: Space Battleship Yamato 2199', 'Star Blazers: The Comet Empire', 'Star Blazers: The Quest for Iscandar']",,
59781,Cat,Multicolored Hair,,"['Animal', 'Cat']",['Yumekuri'],
59782,Tsutsuji TOUNOSAWA,Female,Pink Hair,['Yumekuri'],['Yumekuri'],
59783,Mirenel LINKE,Female,Purple Hair,"['Alien', 'Pointy Ears', 'Psychic Powers']",['Star Blazers: Space Battleship Yamato 2199'],
59784,Piccolo,Male,White Hair,['Animal'],['Romeo no Aoi Sora'],
59785,Marcello ROSSI,Male,Brown Hair,"['Adult', 'Heavy Drinker']",['Romeo no Aoi Sora'],
59786,Mitsuko,Female,Brown Hair,"['Adult', 'Glasses']",['A Letter to Momo'],
59787,Juju,Male,,"['Animal', 'Inanimate Object']",['Puka Puka Juju'],
59788,Yuu,Female,Black Hair,"['Child', 'Kindergartner', 'Rosy Cheeks']",['The Troubled Life of Miss Kotoura'],
59789,Aya,Female,Brown Hair,"['Child', 'Elementary School Student', 'Rosy Cheeks']",['The Troubled Life of Miss Kotoura'],
59790,Pallas,Female,Blonde Hair,"['Deity', 'Selfish']",['Saint Seiya Omega'],['Saint Seiya Omega']
59791,Loco BAROCCO,Male,Black Hair,"['Balding', 'Prison Warden', 'Small Stature']","[""JoJo's Bizarre Adventure: Stone Ocean""]","[""JoJo's Bizarre Adventure Part 6: Stone Ocean""]"
59792,Green Baby,Child,Pointy Ears,"[""JoJo's Bizarre Adventure: Stone Ocean - Part II""]","[""JoJo's Bizarre Adventure Part 6: Stone Ocean""]",
59793,Sakuya KONOHANA,Female,Pink Hair,"['Deity', 'Frequently-Naked']",['Tokyo Revelation'],
59794,Reiko AMAGI,Female,Black Hair,"['Adult', 'Glasses', 'Mole', 'Scientist']",['Steel Angel Kurumi'],
59795,Figaro,Male,Purple Hair,"['Adult', 'Facial Hair', 'Politician']",['Valvrave the Liberator'],
59796,Thomas,Male,Grey Hair,"['Animal', 'Koala']",['Cuticle Detective Inaba'],
59797,Yui HIRASAKA,Female,,['Armor'],['Arve Rezzle: Kikaijikake no Yousei-tachi'],
59798,Nanafa KYAN,Female,Brown Hair,"['Middle School Student', 'Rosy Cheeks']","['Haitai Nanafa', 'Haitai Nanafa 2']",
