,Names,Gender,Hair_Color,Tags,Anime,Manga
26180,Lulu TAKIGAWA,Female,Black Hair,"['Duel Masters King', 'Duel Masters King!', 'Duel Masters King Max', 'Duel Masters Versus', 'Duel Masters Versus Revolution']",,
26181,Mister Kaneari,Male,Pink Hair,"['Glasses', 'Mole']","['Joker', 'Joker 2', 'Joker 3']",['Kaitou Joker']
26182,Lady Doubt,Female,,"['Face Markings', 'Sunglasses']","['Joker', 'Joker 2']",['Kaitou Joker']
26183,Pycal,Male,Black Hair,"['Lupin III', 'Lupin III: Return Of Pycal']",['Lupin III'],
26184,Osen,Female,Black Hair,['Hyouge Mono'],,
26185,Miyuki SAKURAI,Female,Brown Hair,['Whistle!'],['Whistle!'],
26186,Milly,Galaxy Angel,,,,
26187,Ludgard L'CRUSELLE,Male,,"['Okobore Hime to Entaku no Kishi', 'Okobore Hime to Entaku no Kishi (Light Novel)']",,
26188,Ozwald L'CRUSELLE,Male,,"['Okobore Hime to Entaku no Kishi', 'Okobore Hime to Entaku no Kishi (Light Novel)']",,
26189,Leonhardt L'CRUSELLE,Male,,"['Okobore Hime to Entaku no Kishi', 'Okobore Hime to Entaku no Kishi (Light Novel)']",,
26190,Karlheinz L'CRUSELLE,Male,,"['Okobore Hime to Entaku no Kishi', 'Okobore Hime to Entaku no Kishi (Light Novel)']",,
26191,Nine BARTHES,Male,,['Gundam Build Fighters'],,
26192,Monta GONDA,Male,Black Hair,['Gundam Build Fighters'],['Gundam Build Fighters A'],
26193,Mario RENATO,Male,Blue Hair,['Gundam Build Fighters'],,
26194,Julio RENATO,Male,Blue Hair,['Gundam Build Fighters'],,
26195,Tatsuzo,Male,,['Gundam Build Fighters'],,
26196,Carlos KAISER,Male,,['Adult'],['Gundam Build Fighters'],
26197,Chairman Mashita,Male,,['Gundam Build Fighters'],,
26198,Gawain OAKLEY,Male,Blonde Hair,['Adult'],['Gundam Build Fighters'],
26199,Georgios LAERTIUS,Male,,['Gundam Build Fighters'],,
26200,Kato,Male,,['Gundam Build Fighters'],,
26201,Daiki MIYAGA,Male,Green Hair,['Gundam Build Fighters Try'],,
26202,Shunsuke SUDOU,Male,Blue Hair,['Gundam Build Fighters Try'],,
26203,Kenshou MATSUNAGA,Male,,['Gundam Build Fighters Try'],,
26204,Kei KARIMA,Male,,['Gundam Build Fighters Try'],,
26205,Tateo SAZAKI,Male,Blue Hair,['Gundam Build Fighters Try'],,
26206,Mamoru IZUNA,Male,Brown Hair,['Gundam Build Fighters Try'],,
26207,Taku,Male,Blonde Hair,['Gundam Build Fighters Try'],,
26208,Daigo ISHIBASHI,Male,Black Hair,['Gundam Build Fighters Try'],,
26209,Shouta NISHIKAWA,Male,Blue Hair,['Gundam Build Fighters Try'],,
26210,Meguta YASU,Male,,['Gundam Build Fighters Try'],,
26211,Dr. Yamazaki,Male,Black Hair,"['Balding', 'Facial Hair', 'Scientist', 'Small Stature']",['Goku: Midnight Eye'],['Goku: Midnight Eye']
26212,Karin KARINO,Female,Brown Hair,['Shy'],['Kare First Love'],
26213,Michael GEDOIN,Male,,"['Doctor', 'Glasses', 'Overweight']",['Blue Exorcist'],
26214,Incinerator,Male,,['Robot'],['Transformers: Armada'],
26215,Comettor,Male,,['Robot'],['Transformers: Armada'],
26216,Rollout,Male,,['Robot'],['Transformers: Armada'],
26217,Nightbeat,Male,,['Robot'],['Transformers: Armada'],
26218,Liftor,Male,,['Robot'],['Transformers: Armada'],
26219,Crumplezone,Male,,['Robot'],['Transformers: Armada'],
26220,Wind Sheer,Male,,['Robot'],['Transformers: Armada'],
26221,Billy,Male,Brown Hair,['Freckles'],['Transformers: Armada'],
26222,Fred,Male,Black Hair,['Transformers: Armada'],,
26223,Mirror,Male,,['Robot'],['Transformers: Armada'],
26224,Rook,Male,,['Robot'],['Transformers: Armada'],
26225,Bob,Male,,['Psycome (Light Novel)'],,
26226,Chihiro ANDOU,Female,,['Psycome (Light Novel)'],,
26227,Saki SYAMAYA,Female,,['Psycome (Light Novel)'],,
26228,Tatsuji KOMATSU,Male,,['Kokou no Hito'],,
26229,Illsaide,Male,,['Vampire Game'],,
26230,Laphiji,Male,,['Royalty'],['Vampire Game'],
26231,Ramia,Female,,"['Overweight', 'Royalty']",['Vampire Game'],
26232,Murra,Female,,"['Adult', 'Prostitute']",['Vampire Game'],
26233,Sonia,Female,,['Sickly'],['Vampire Game'],
26234,Hume,Male,,['Vampire Game'],,
26235,The Lord of the Sea,Male,,['Vampire Game'],,
26236,Selen,Female,,['Vampire Game'],,
26237,Urhi SHALMA,Male,,['Manipulative'],['Red River'],
26238,Rois TELIPINU,Male,,['Red River'],,
26239,Shubas,Male,,['Red River'],,
26240,Talos,Male,,['Red River'],,
26241,Nadia,Female,,['Red River'],,
26242,Guzel,Female,,['Red River'],,
26243,Gengorou KOMAI,Male,,['Stepping on Roses'],,
26244,Iemitsu TOKUGAWA,Gate 7,,,,
26245,Goushi,Male,Blonde Hair,['Adult'],['Silver Diamond'],
26246,Akiichi,Male,Blonde Hair,['Silver Diamond'],,
26247,Mitama,Silver Diamond,,,,
26248,Dominique,Female,Blonde Hair,"['Cape', 'Demon Hunter', 'Sword Fighter', 'Warrior']",['Claymore'],
26249,Koyori ORIHARA,Female,White Hair,"['Disabled', 'High School Student', 'Teenager', 'Wheelchair']",['Strings Dolls'],
26250,Downshift,Male,,['Robot'],['Transformers: Armada'],
26251,Dirt Boss,Male,,['Robot'],['Transformers: Armada'],
26252,Astroscope,Male,,['Robot'],['Transformers: Armada'],
26253,Payload,Male,,['Robot'],['Transformers: Armada'],
26254,Sky Blast,Male,,['Robot'],['Transformers: Armada'],
26255,Iceberg,Male,,['Robot'],['Transformers: Armada'],
26256,Ransack,Male,,['Robot'],['Transformers: Armada'],
26257,Gunbarrel,Male,,['Robot'],['Transformers: Armada'],
26258,Terradive,Male,,['Robot'],['Transformers: Armada'],
26259,Thunderwing,Male,,['Robot'],['Transformers: Armada'],
26260,Buzzsaw,Male,,['Robot'],['Transformers: Armada'],
26261,Drill Bit,Male,,['Robot'],['Transformers: Armada'],
26262,Dualor,Male,,['Robot'],['Transformers: Armada'],
26263,Firebot,Male,,['Robot'],['Transformers: Armada'],
26264,Makeshift,Male,,['Robot'],['Transformers: Armada'],
26265,Knock Out,Male,,['Robot'],['Transformers: Armada'],
26266,Wreckage,Male,,['Robot'],['Transformers: Armada'],
26267,Oceanglide,Male,,['Robot'],['Transformers: Armada'],
26268,Stormcloud,Male,,['Robot'],['Transformers: Armada'],
26269,Waterlog,Male,,['Robot'],['Transformers: Armada'],
26270,Backtrack,Male,,['Robot'],['Transformers: Armada'],
26271,Oval,Male,,['Robot'],['Transformers: Armada'],
26272,Spiral,Male,,['Robot'],['Transformers: Armada'],
26273,Broadside,Male,,['Robot'],['Transformers: Armada'],
26274,Fetch,Male,,['Robot'],['Transformers: Armada'],
26275,Scattor,Male,,['Robot'],['Transformers: Armada'],
26276,Seishirou ABURAZAKA,Male,,['Ai Kora'],,
26277,Black Tea Gentleman,Male,,['Higanbana no Saku Yoru ni'],,
26278,Midori KUSUNOKI,Female,,['Higanbana no Saku Yoru ni'],,
26279,Benjamin BOOM BOOM,Male,,['Adult'],"[""JoJo's Bizarre Adventure Part 7: Steel Ball Run""]",
26280,Romeo GARCIA,Male,,['Mobile Suit Gundam: The Origin'],,
26281,Keiichi IZAWA,Male,Black Hair,"['High School Student', 'Teenager']","['Kyou kara Ore wa!!', 'Kyou kara Ore wa!! Yuusha Sagawa to Ano Futari-hen']",
26282,Mimon ISHIKAWA,Female,,['GT-R'],,
26283,Sakura YAMATO,Female,,['Bad Company'],,
26284,Kaoru KAMATA,Female,,['Shonan Junai Gumi'],,
26285,Kamioka,Male,Brown Hair,['Great Teacher Onizuka'],,
26286,Sagara,Female,Black Hair,['Great Teacher Onizuka'],,
26287,Aoi FUKADA,Female,,['GTO'],,
26288,Takumi ISHIDA,GTO,,,,
26289,Yuuki MIYAMORI,GTO,,,,
26290,Ai TOKIWA,GTO,,,,
26291,Unami,Male,Brown Hair,"['Adult', 'Ruthless', 'Teacher']","['7 Seeds', '7 Seeds 2nd Season']",['7 Seeds']
26292,Ryurou,Male,,['Legends of the Dark King: A Fist of the North Star Story'],['Legends of the Dark Kings: A Fist of the North Star Story'],
26293,Isabella,Female,,['Legends of the Dark King: A Fist of the North Star Story'],,
26294,Uno,Female,,['Magical Girl Lyrical Nanoha StrikerS'],['Magical Girl Lyrical Nanoha StrikerS'],
26295,Halkenburg HUI GUO ROU,Male,,['Hunter x Hunter'],,
26296,Rodimus,Male,,['Robot'],"['Transformers: Energon', 'Transformers: Energon Special']",
26297,Battle Ravage,Male,,['Robot'],['Transformers: Energon'],
26298,Insecticon,Male,,['Robot'],['Transformers: Energon'],
26299,Michiko SAWADA,Female,,"['Child', 'Elementary School Student']","['Perman', 'Perman (1983)', 'Perman: Birdman ga Yatte Kita!!']",
26300,Tobio FUUMA,Male,Brown Hair,['Scarf'],['Sanjougattai Transformers Go!'],
26301,Kenzan,Male,,['Robot'],['Sanjougattai Transformers Go!'],
26302,Ganoh,Male,,['Robot'],['Sanjougattai Transformers Go!'],
26303,Gekisoumaru,Male,,['Robot'],['Sanjougattai Transformers Go!'],
26304,Hishoumaru,Male,,['Robot'],['Sanjougattai Transformers Go!'],
26305,Judora,Male,,"['Robot', 'Wings']",['Sanjougattai Transformers Go!'],
26306,Clocker,Male,,['Robot'],['Transformers: Cybertron'],
26307,Backstop,Male,,['Robot'],['Transformers: Cybertron'],
26308,Dirt Boss,Male,,['Robot'],['Transformers: Cybertron'],
26309,Undermine,Male,,['Robot'],['Transformers: Cybertron'],
26310,Brimstone,Male,,['Robot'],['Transformers: Cybertron'],
26311,Nemesis Breaker,Male,,['Robot'],['Transformers: Cybertron'],
26312,Lucy SUZUKI,Female,Black Hair,"['Glasses', 'Mole', 'Pigtails', 'Scientist']",['Transformers: Cybertron'],
26313,Haruka NEMOTO,Female,Brown Hair,"['Adult', 'Smoker']",['GANTZ'],['Gantz']
26314,Yasuharu SHIMAKI,Male,,"['Bald', 'Dark-skinned']",['GANTZ:O'],['Gantz']
26315,Eeva GUND,Male,,['Gantz'],,
26316,Mary MCLANE,Female,,['Gantz'],,
26317,Shiyo KOHARA,Female,Green Hair,['University Student'],['Super Seisyun Brothers'],['Super Seisyun Brothers']
26318,Shute,Male,Brown Hair,['SD Gundam Force'],,
26319,Chief Haro,Male,,['SD Gundam Force'],,
26320,Tallgeese,Male,,['SD Gundam Force'],,
26321,Kibaomaru,Male,,['SD Gundam Force'],,
26322,Deed,Male,,['SD Gundam Force'],,
26323,Ashuramaru,Male,,['SD Gundam Force'],,
26324,Grey Doga,SD Gundam Force,,,,
26325,Blue Doga,SD Gundam Force,,,,
26326,Grappler Gouf,Male,,['SD Gundam Force'],,
26327,Commander Sazabi,Male,,['SD Gundam Force'],,
26328,Maeshima RYUUJI,Male,,['Gantz'],,
26329,Hanae SUZUKI,Female,,['Glasses'],['Gantz'],
26330,Shougo HIGE,Male,Brown Hair,"['Athlete', 'Elementary School Student', 'Soccer Player']",['Psychic Squad'],['Zettai Karen Children']
26331,Yuuki NOGAMI,Male,Black Hair,['Psychic Squad'],['Zettai Karen Children'],
26332,Masaaki OKI,Male,,"['Bald', 'Gangster', 'Gunslinger', 'Smoker']",['Triage X'],['Triage X']
26333,Shigure TAKIMI,Male,Black Hair,['Rurouni Kenshin Movie'],,
26334,Alice,Female,,['Drug-On'],,
26335,Irie,Male,,['Angel Densetsu'],,
26336,Fuji,Male,,"['Part Time Employee', 'Pervert']",['Youkai Girls'],
26337,Waira,Male,,"['Glasses', 'Youkai']",['Youkai Girls'],
26338,Otoroshi,Male,,['Youkai'],['Youkai Girls'],
26339,Sunekosuri,Youkai,,['Youkai Girls'],,
26340,Arson,Male,Orange Hair,"['Adult', 'Masks', 'Ninja']",['Ninja Slayer From Animation'],
26341,Maki,Female,Black Hair,['University Student'],['Wangan Midnight'],
26342,Eriko,Female,Brown Hair,['Adult'],['Wangan Midnight'],['Wangan Midnight']
26343,Ryuuto SAKURAI,Male,Brown Hair,"['""Bungaku Shoujo"" Memoire', '""Bungaku Shoujo"" Movie']",['Book Girl (Light Novel)'],
26344,Yamanaka,Male,Black Hair,['Mechanic'],['Wangan Midnight'],
26345,Fukuta,Male,Black Hair,['Mechanic'],['Wangan Midnight'],
26346,Matsu,Male,Brown Hair,['Mechanic'],['Wangan Midnight'],
26347,Chiba,Female,Brown Hair,"['Adult', 'Glasses', 'Reporter']",['Ginban Kaleidoscope'],
26348,Hitomi YANO,Female,Brown Hair,['Ginban Kaleidoscope'],,
26349,Editor,Male,Brown Hair,"['Editor', 'Facial Hair', 'Glasses']",['Wangan Midnight'],
26350,Yasuhiko MIKI,Male,Brown Hair,"['Facial Hair', 'Mechanic', 'Racer']",['Wangan Midnight'],
26351,Ryoichi TEZUKA,Male,Black Hair,['Racer'],['Wangan Midnight'],
26352,Jun SONODA,Male,Brown Hair,"['Facial Hair', 'Glasses', 'Racer']",['Wangan Midnight'],['Wangan Midnight']
26353,Yasuro MOTOKI,Male,Brown Hair,"['Adult', 'Racer']",['Wangan Midnight'],
26354,Girai,Male,Black Hair,"['Ponytail', 'Racer']",['Wangan Midnight'],
26355,Reiko KASHIWARA,Female,Brown Hair,"['Bully', 'Mecha Pilot']","['Gunbuster', 'Gunbuster Movie']",
26356,Natsuko OHARA,Female,,['Gunbuster'],,
26357,Masanori KIKUCHI,Male,Brown Hair,"['Hat', 'Military']",['Gunbuster'],
26358,Masako KANEKO,Female,Brown Hair,['Hikaru no Go'],['Hikaru no Go'],
26359,Reiko,Female,Blonde Hair,"[""I''s OVA""]",,
26360,Gaius,Male,,"['Abnormally Tall', 'Bald', 'Facial Hair', 'Muscular']",['Amon Saga'],
26361,Diaochan,Female,,['Historical Figure'],['Romance of the Three Kingdoms'],['Sangokushi']
26362,Xiahou Chun,Historical Figure,,['Romance of the Three Kingdoms'],,
26363,Dian Wei,Historical Figure,,['Romance of the Three Kingdoms'],,
26364,Kouran,Historical Figure,,['Romance of the Three Kingdoms'],,
26365,Zhou Yu,Male,,['Historical Figure'],['Romance of the Three Kingdoms'],
26366,Dew,Male,,"['Adult', 'Dark-skinned']",['IGPX: Immortal Grand Prix'],
26367,Jan MICHAEL,Male,,['Teenager'],['IGPX: Immortal Grand Prix'],
26368,Timma,Male,,['IGPX: Immortal Grand Prix'],,
26369,Dimma,Male,,"['Adult', 'Dark-skinned', 'Facial Hair', 'Racer']",['IGPX: Immortal Grand Prix'],
26370,Frank BULLITT,Male,,['Teenager'],['IGPX: Immortal Grand Prix'],
26371,Bjorn JOHANNSEN,Male,,"['Racer', 'Teenager']",['IGPX: Immortal Grand Prix'],
26372,Glass JONES,Male,,"['Racer', 'Sunglasses', 'Teenager']",['IGPX: Immortal Grand Prix'],
26373,Grant MCKAIN,Male,,"['Dark-skinned', 'Ponytail', 'Teenager']",['IGPX: Immortal Grand Prix'],
26374,Ricardo MONTAZIO,Male,,['Adult'],['IGPX: Immortal Grand Prix'],
26375,Johnny LIPKEN,Male,,['Teenager'],['IGPX: Immortal Grand Prix'],
26376,Sir Hamgra,Adult,,['IGPX: Immortal Grand Prix'],,
26377,Sola,Animal,Dog,['IGPX: Immortal Grand Prix'],,
26378,Vikin,Male,Blue Hair,"['Dark-skinned', 'Headband', 'Scantily-clad', 'Sword Fighter']",['Amon Saga'],
26379,Dmitri SONIN,Male,Blonde Hair,"['Hat', 'Military']",['First Squad: The Moment Of Truth'],
26380,Sergej PANTELEYEV,Male,Brown Hair,"['Facial Hair', 'Hat', 'Military', 'Overweight', 'Smoker']",['First Squad: The Moment Of Truth'],
26381,Billy CASSIDY,Male,Brown Hair,"['Athlete', 'Tennis Player']",['The Prince of Tennis'],
26382,Hannah ESSENHEIMER,Female,Orange Hair,['The Prince of Tennis'],,
26383,Ookubo,Female,,"['Adult', 'LGBT+', 'University Student']",['Anemone'],
26384,Punk Ninja,Male,,['Ghost'],['Ninja Slayer From Animation'],
26385,Shibata,Male,,"['Bald', 'Facial Hair', 'Gay', 'LGBT+']",['Gay Detective!'],
26386,Hazue KAIDOU,Male,Black Hair,['The Prince of Tennis'],,
26387,Shibuki KAIDOU,Male,Black Hair,['Adult'],['The Prince of Tennis'],
26388,Dolphin,Male,Black Hair,['Teekyuu 4'],,
26389,Show,Male,Black Hair,['Teekyuu 4'],,
26390,Momoka GONDOUJI,Female,Brown Hair,"['Adult', 'Detective', 'Hair Ribbons', 'Ponytail']",['Three Fallen Witnesses'],
26391,Saito CHUKEN,Male,Black Hair,"['Facial Hair', 'Gay', 'LGBT+', 'Martial Artist', 'Muscular', 'University Student']",['Sanwa no Karasu'],
26392,Susuki,Male,,"['Facial Hair', 'Freckles', 'Gay', 'LGBT+', 'Martial Artist', 'Muscular', 'University Student']",['Sanwa no Karasu'],
26393,Takefusa's Brother,Male,,"['Bald', 'Gay', 'LGBT+', 'Muscular']",['Sanwa no Karasu'],
26394,Azuma TSUTOMU,Male,Black Hair,"['Athlete', 'Facial Hair', 'Gay', 'LGBT+', 'Martial Artist', 'Muscular']",['Sanwa no Karasu'],
26395,Seikai MIYOSHI,Male,,"['Bald', 'Facial Hair', 'Gay', 'LGBT+', 'Monk']",['Sanwa no Karasu'],
26396,Kyousuke GOUDA,Male,Black Hair,"['Glasses', 'Teenager']",['Detective Academy Q'],['Tantei Gakuen Q']
26397,Tomoya SHIRANUI,Male,Brown Hair,"['Athlete', 'Tennis Player']",['The Prince of Tennis: The National Tournament'],
26398,Peter,Male,,['The Prince of Tennis Movie 2: Eikoku-shiki Teikyuu Shiro Kessen!'],,
26399,Hitoshi TAKIZAWA,Male,Brown Hair,"['Glasses', 'Knife Fighter', 'Terrorist']",['Triage X'],['Triage X']
26400,Otama,Female,,['Blind'],['Requiem from the Darkness'],
26401,Yahei ANZAI,Male,,"['Closed Eyes', 'Headband', 'Scarf']",['Requiem from the Darkness'],
26402,Bandit,Male,,"['Masks', 'Ninja']",['Ninja Slayer From Animation'],
26403,Katagi,Male,,['Ninja Slayer From Animation'],,
26404,Beholder,Male,White Hair,"['Dark-skinned', 'Disabled', 'Ninja', 'Sunglasses', 'Wheelchair']",['Ninja Slayer From Animation'],
26405,Sotomichi NAKAGAUCHI,Male,Black Hair,"['Athlete', 'Glasses', 'Teenager', 'Tennis Player']","['The Prince of Tennis II', 'The Prince of Tennis II OVA vs. Genius 10', 'The Prince of Tennis II Specials']",['Shin Tennis no Ouji-sama']
26406,Shiita URAYAMA,Male,,"['Athlete', 'Tennis Player']","['The Prince of Tennis II', 'The Prince of Tennis II Specials']","['Prince of Tennis', 'Shin Tennis no Ouji-sama']"
26407,Kunikazu TEZUKA,Male,Grey Hair,['Facial Hair'],['The Prince of Tennis II Specials'],
26408,Sasuke SANADA,Male,Black Hair,['The Prince of Tennis II Specials'],,
26409,Ken,Male,Brown Hair,['The Prince of Tennis II Specials'],,
26410,Junichi SASABE,Male,Blonde Hair,['The Prince of Tennis II'],,
26411,Gatekeeper,Fresh Pretty Cure!,Fresh Pretty Cure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,,,
26412,Cymbal Monkey,Male,Brown Hair,['Hat'],"['Fresh Pretty Cure!', 'Fresh Pretty Cure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?']",
26413,Dress-Chan,Female,Blonde Hair,"['Fresh Pretty Cure!', 'Fresh Pretty Cure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?']",,
26414,Yumi,Female,Green Hair,['Fresh Pretty Cure!'],,
26415,Masayasu WAKABAYASHI,Male,Brown Hair,['Fresh Pretty Cure!'],,
26416,Toymajin,Fresh Pretty Cure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,Pretty Cure All Stars DX3: Mirai ni Todoke! Sekai wo Tsunagu Niji-Iro no Hana,,,
26417,Matryoshka,Fresh Pretty Cure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,,,,
26418,Daikagami,Fresh Pretty Cure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,,,,
26419,Haruka,Female,Brown Hair,"['Elementary School Student', 'Pigtails']",['Heartcatch Pretty Cure!'],
26420,Chizuko HARANO,Female,Brown Hair,"['Adult', 'Merchant']",['Heartcatch Pretty Cure!'],
26421,Yukari YOSHII,Female,Brown Hair,"['Comic Party', 'To Heart']",,
26422,Yoshie SAKASHITA,Martial Artist,,['To Heart'],,
26423,Imai,To Heart,,,,
26424,Sebastian,Male,,['Butler'],['To Heart'],
26425,Sayuri,To Heart,,,,
26426,Elgunaha,Male,Brown Hair,['Facial Hair'],['Übel Blatt'],
26427,Titrea,Female,,['Circlet'],['Übel Blatt'],
26428,Dariste,Male,,"['Cape', 'Knight']",['Übel Blatt'],
26429,Karin SASAMORI,Female,Orange Hair,"['High School Student', 'Pigtails', 'Teenager']","['To Heart 2', 'To Heart 2 AD Next', 'To Heart 2 AD Plus', 'To Heart 2: Dungeon Travelers', 'To Heart 2 OVA', 'To Heart 2: Special Compilation']",
26430,Haruka YUZUHARA,Female,Brown Hair,['Adult'],"['To Heart 2', 'To Heart 2 AD Next', 'To Heart 2 AD Plus', 'To Heart 2: Dungeon Travelers', 'To Heart 2 OVA', 'To Heart 2: Special Compilation']",
26431,Michiru YAMADA,Female,Orange Hair,"['Glasses', 'High School Student', 'Teenager']",['To Heart 2'],
26432,Maako ASAGIRI,Female,Pink Hair,"['High School Student', 'Teenager']","['To Heart 2 AD OVA', 'To Heart 2 AD Plus', 'To Heart 2: Dungeon Travelers', 'To Heart 2 OVA']",
26433,Ikuno KOMAKI,Female,Brown Hair,"['To Heart 2: Dungeon Travelers', 'To Heart 2 OVA']",,
26434,James,Male,,"[""Agatha Christie's Great Detectives Poirot and Marple""]",,
26435,Rushe,Female,Blonde Hair,['Inazuma Eleven'],,
26436,Ren HIYAMA,Male,Purple Hair,"['Facial Hair', 'Sunglasses']",['LBX: Little Battlers eXperience'],
26437,Rina ISHIMORI,Female,Blue Hair,['Glasses'],"['LBX: Little Battlers eXperience', 'LBX: Little Battlers eXperience Season 2']",
26438,Eiji YAGAMI,Male,,"['LBX: Little Battlers eXperience', 'LBX: Little Battlers eXperience Season 2']",,
26439,Ran HANASAKI,Female,Red Hair,['LBX: Little Battlers eXperience Season 2'],,
26440,Asuka KOJOU,LBX: Little Battlers eXperience Season 2,,,,
26441,Haruki IZUMO,Male,Black Hair,"['Danball Senki Wars', 'Danball Senki Wars: All Star Battle']",,
26442,Sakuya HOSONO,Male,Green Hair,"['Goggles', 'Mechanic']",['Danball Senki Wars'],
26443,Catherine RUTH,Female,Blonde Hair,['Danball Senki Wars'],['LBX: Little Battlers Experience'],
26444,Reina MITO,Female,Brown Hair,['Danball Senki Wars'],,
26445,Rikuya TOUGO,Danball Senki Wars,,,,
26446,Shimon TEGAKARI,Male,Blonde Hair,['Glasses'],['R-15'],
26447,Kanade IIKYOKU,Female,,['R-15'],,
26448,Sou AIDORU,Male,Blue Hair,"['Afro', 'Athlete', 'Glasses', 'Overweight', 'Soccer Player']",['Inazuma Eleven'],
26449,Chansoo CHOI,Male,Black Hair,"['Athlete', 'Closed Eyes', 'Goggles', 'Soccer Player']",['Inazuma Eleven'],
26450,Ryutaro AMAMIYA,Male,Black Hair,['Adult'],"['Pretty Rhythm: Aurora Dream', 'Pretty Rhythm: Dear My Future', 'PriPara Movie: Minna Atsumare! Prism Tours']",
26451,Flare NANRI,Female,Brown Hair,"['Child', 'Middle School Student']","['Pretty Rhythm: Aurora Dream', 'Pretty Rhythm: Aurora Dream Specials']",
26452,Natsuki,Female,Black Hair,"['Child', 'Hat']",['Pretty Rhythm: Aurora Dream'],
26453,Shizuko NAKAYAMA,Female,Brown Hair,"['Comedian', 'Elderly', 'Hair Buns', 'Rosy Cheeks']","['Pretty Rhythm: Aurora Dream', 'Pretty Rhythm: Aurora Dream Specials']",
